Term Locale,Term Category,Court ID,Level,Jurisdiction,Court Type,Court Name,Alias
en-US,US State Courts,1496,Court of first instance,Texas,District Court,226th District Court,Two Hundred Twenty-sixth District Court
en-US,US State Courts,1497,Court of first instance,Texas,District Court,227th District Court,Two Hundred Twenty-seventh District Court
en-US,US State Courts,1498,Court of first instance,Texas,District Court,228th District Court,Two Hundred Twenty-eighth District Court
en-US,US State Courts,1499,Court of first instance,Texas,District Court,229th District Court,Two Hundred Twenty-ninth District Court
en-US,US State Courts,1500,Court of first instance,Texas,District Court,230th District Court,Two Hundred Thirtieth District Court
en-US,US State Courts,1501,Court of first instance,Texas,District Court,231st District Court,Two Hundred Thirty-first District Court
en-US,US State Courts,1502,Court of first instance,Texas,District Court,232nd District Court,Two Hundred Thirty-second District Court
en-US,US State Courts,1503,Court of first instance,Texas,District Court,233rd District Court,Two Hundred Thirty-third District Court
en-US,US State Courts,1504,Court of first instance,Texas,District Court,234th District Court,Two Hundred Thirty-fourth District Court
en-US,US State Courts,1505,Court of first instance,Texas,District Court,235th District Court,Two Hundred Thirty-fifth District Court
en-US,US State Courts,1506,Court of first instance,Texas,District Court,236th District Court,Two Hundred Thirty-sixth District Court
en-US,US State Courts,1507,Court of first instance,Texas,District Court,237th District Court,Two Hundred Thirty-seventh District Court
en-US,US State Courts,1508,Court of first instance,Texas,District Court,238th District Court,Two Hundred Thirty-eighth District Court
en-US,US State Courts,1509,Court of first instance,Texas,District Court,239th District Court,Two Hundred Thirty-ninth District Court
en-US,US State Courts,1510,Court of first instance,Texas,District Court,240th District Court,Two Hundred Fortieth District Court
en-US,US State Courts,1511,Court of first instance,Texas,District Court,241st District Court,Two Hundred Forty-first District Court
en-US,US State Courts,1512,Court of first instance,Texas,District Court,242nd District Court,Two Hundred Forty-second District Court
en-US,US State Courts,1513,Court of first instance,Texas,District Court,243rd District Court,Two Hundred Forty-third District Court
en-US,US State Courts,1514,Court of first instance,Texas,District Court,244th District Court,Two Hundred Forty-fourth District Court
en-US,US State Courts,1515,Court of first instance,Texas,District Court,245th District Court,Two Hundred Forty-fifth District Court
en-US,US State Courts,1516,Court of first instance,Texas,District Court,246th District Court,Two Hundred Forty-sixth District Court
en-US,US State Courts,1517,Court of first instance,Texas,District Court,247th District Court,Two Hundred Forty-seventh District Court
en-US,US State Courts,1518,Court of first instance,Texas,District Court,248th District Court,Two Hundred Forty-eighth District Court
en-US,US State Courts,1519,Court of first instance,Texas,District Court,249th District Court,Two Hundred Forty-ninth District Court
en-US,US State Courts,1520,Court of first instance,Texas,District Court,250th District Court,Two Hundred Fiftieth District Court
en-US,US State Courts,1521,Court of first instance,Texas,District Court,251st District Court,Two Hundred Fifty-first District Court
en-US,US State Courts,1522,Court of first instance,Texas,District Court,252nd District Court,Two Hundred Fifty-second District Court
en-US,US State Courts,1523,Court of first instance,Texas,District Court,253rd District Court,Two Hundred Fifty-third District Court
en-US,US State Courts,1524,Court of first instance,Texas,District Court,254th District Court,Two Hundred Fifty-fourth District Court
en-US,US State Courts,1525,Court of first instance,Texas,District Court,255th District Court,Two Hundred Fifty-fifth District Court
en-US,US State Courts,1526,Court of first instance,Texas,District Court,256th District Court,Two Hundred Fifty-sixth District Court
en-US,US State Courts,1527,Court of first instance,Texas,District Court,257th District Court,Two Hundred Fifty-seventh District Court
en-US,US State Courts,1528,Court of first instance,Texas,District Court,258th District Court,Two Hundred Fifty-eighth District Court
en-US,US State Courts,1529,Court of first instance,Texas,District Court,259th District Court,Two Hundred Fifty-ninth District Court
en-US,US State Courts,1530,Court of first instance,Texas,District Court,260th District Court,Two Hundred Sixtieth District Court
en-US,US State Courts,1531,Court of first instance,Texas,District Court,261st District Court,Two Hundred Sixty-first District Court
en-US,US State Courts,1532,Court of first instance,Texas,District Court,262nd District Court,Two Hundred Sixty-second District Court
en-US,US State Courts,1533,Court of first instance,Texas,District Court,263rd District Court,Two Hundred Sixty-third District Court
en-US,US State Courts,1534,Court of first instance,Texas,District Court,264th District Court,Two Hundred Sixty-fourth District Court
en-US,US State Courts,1535,Court of first instance,Texas,District Court,265th District Court,Two Hundred Sixty-fifth District Court
en-US,US State Courts,1536,Court of first instance,Texas,District Court,266th District Court,Two Hundred Sixty-sixth District Court
en-US,US State Courts,1537,Court of first instance,Texas,District Court,267th District Court,Two Hundred Sixty-seventh District Court
en-US,US State Courts,1538,Court of first instance,Texas,District Court,268th District Court,Two Hundred Sixty-eighth District Court
en-US,US State Courts,1539,Court of first instance,Texas,District Court,269th District Court,Two Hundred Sixty-ninth District Court
en-US,US State Courts,1540,Court of first instance,Texas,District Court,270th District Court,Two Hundred Seventieth District Court
en-US,US State Courts,1541,Court of first instance,Texas,District Court,271st District Court,Two Hundred Seventy-first District Court
en-US,US State Courts,1542,Court of first instance,Texas,District Court,272nd District Court,Two Hundred Seventy-second District Court
en-US,US State Courts,1543,Court of first instance,Texas,District Court,273rd District Court,Two Hundred Seventy-third District Court
en-US,US State Courts,1544,Court of first instance,Texas,District Court,274th District Court,Two Hundred Seventy-fourth District Court
en-US,US State Courts,1545,Court of first instance,Texas,District Court,275th District Court,Two Hundred Seventy-fifth District Court
en-US,US State Courts,1546,Court of first instance,Texas,District Court,276th District Court,Two Hundred Seventy-sixth District Court
en-US,US State Courts,1547,Court of first instance,Texas,District Court,277th District Court,Two Hundred Seventy-seventh District Court
en-US,US State Courts,1548,Court of first instance,Texas,District Court,278th District Court,Two Hundred Seventy-eighth District Court
en-US,US State Courts,1549,Court of first instance,Texas,District Court,279th District Court,Two Hundred Seventy-ninth District Court
en-US,US State Courts,1550,Court of first instance,Texas,District Court,280th District Court,Two Hundred Eightieth District Court
en-US,US State Courts,1551,Court of first instance,Texas,District Court,281st District Court,Two Hundred Eighty-first District Court
en-US,US State Courts,1552,Court of first instance,Texas,District Court,282nd District Court,Two Hundred Eighty-second District Court
en-US,US State Courts,1553,Court of first instance,Texas,District Court,283rd District Court,Two Hundred Eighty-third District Court
en-US,US State Courts,1554,Court of first instance,Texas,District Court,284th District Court,Two Hundred Eighty-fourth District Court
en-US,US State Courts,1555,Court of first instance,Texas,District Court,285th District Court,Two Hundred Eighty-fifth District Court
en-US,US State Courts,1556,Court of first instance,Texas,District Court,286th District Court,Two Hundred Eighty-sixth District Court
en-US,US State Courts,1557,Court of first instance,Texas,District Court,287th District Court,Two Hundred Eighty-seventh District Court
en-US,US State Courts,1558,Court of first instance,Texas,District Court,288th District Court,Two Hundred Eighty-eighth District Court
en-US,US State Courts,1559,Court of first instance,Texas,District Court,289th District Court,Two Hundred Eighty-ninth District Court
en-US,US State Courts,1560,Court of first instance,Texas,District Court,290th District Court,Two Hundred Ninetieth District Court
en-US,US State Courts,1561,Court of first instance,Texas,District Court,291st District Court,Two Hundred Ninety-first District Court
en-US,US State Courts,1562,Court of first instance,Texas,District Court,292nd District Court,Two Hundred Ninety-second District Court
en-US,US State Courts,1563,Court of first instance,Texas,District Court,293rd District Court,Two Hundred Ninety-third District Court
en-US,US State Courts,1564,Court of first instance,Texas,District Court,294th District Court,Two Hundred Ninety-fourth District Court
en-US,US State Courts,1565,Court of first instance,Texas,District Court,295th District Court,Two Hundred Ninety-fifth District Court
en-US,US State Courts,1566,Court of first instance,Texas,District Court,296th District Court,Two Hundred Ninety-sixth District Court
en-US,US State Courts,1567,Court of first instance,Texas,District Court,297th District Court,Two Hundred Ninety-seventh District Court
en-US,US State Courts,1568,Court of first instance,Texas,District Court,298th District Court,Two Hundred Ninety-eighth District Court
en-US,US State Courts,1569,Court of first instance,Texas,District Court,299th District Court,Two Hundred Ninety-ninth District Court
en-US,US State Courts,1570,Court of first instance,Texas,District Court,300th District Court,Three Hundredth District Court
en-US,US State Courts,1571,Court of first instance,Texas,District Court,301st District Court,Three Hundred First District Court
en-US,US State Courts,1572,Court of first instance,Texas,District Court,302nd District Court,Three Hundred Second District Court
en-US,US State Courts,1573,Court of first instance,Texas,District Court,303rd District Court,Three Hundred Third District Court
en-US,US State Courts,1574,Court of first instance,Texas,District Court,304th District Court,Three Hundred Fourth District Court
en-US,US State Courts,1575,Court of first instance,Texas,District Court,305th District Court,Three Hundred Fifth District Court
en-US,US State Courts,1576,Court of first instance,Texas,District Court,306th District Court,Three Hundred Sixth District Court
en-US,US State Courts,1577,Court of first instance,Texas,District Court,307th District Court,Three Hundred Seventh District Court
en-US,US State Courts,1578,Court of first instance,Texas,District Court,308th District Court,Three Hundred Eighth District Court
en-US,US State Courts,1579,Court of first instance,Texas,District Court,309th District Court,Three Hundred Ninth District Court
en-US,US State Courts,1580,Court of first instance,Texas,District Court,310th District Court,Three Hundred Tenth District Court
en-US,US State Courts,1581,Court of first instance,Texas,District Court,311th District Court,Three Hundred Eleventh District Court
en-US,US State Courts,1582,Court of first instance,Texas,District Court,312th District Court,Three Hundred Twelfth District Court
en-US,US State Courts,1583,Court of first instance,Texas,District Court,313th District Court,Three Hundred Thirteenth District Court
en-US,US State Courts,1584,Court of first instance,Texas,District Court,314th District Court,Three Hundred Fourteenth District Court
en-US,US State Courts,1585,Court of first instance,Texas,District Court,315th District Court,Three Hundred Fifteenth District Court
en-US,US State Courts,1586,Court of first instance,Texas,District Court,316th District Court,Three Hundred Sixteenth District Court
en-US,US State Courts,1587,Court of first instance,Texas,District Court,317th District Court,Three Hundred Seventeenth District Court
en-US,US State Courts,1588,Court of first instance,Texas,District Court,318th District Court,Three Hundred Eighteenth District Court
en-US,US State Courts,1589,Court of first instance,Texas,District Court,319th District Court,Three Hundred Nineteenth District Court
en-US,US State Courts,1590,Court of first instance,Texas,District Court,320th District Court,Three Hundred Twentieth District Court
en-US,US State Courts,1591,Court of first instance,Texas,District Court,321st District Court,Three Hundred Twenty-first District Court
en-US,US State Courts,1592,Court of first instance,Texas,District Court,322nd District Court,Three Hundred Twenty-second District Court
en-US,US State Courts,1593,Court of first instance,Texas,District Court,323rd District Court,Three Hundred Twenty-third District Court
en-US,US State Courts,1594,Court of first instance,Texas,District Court,324th District Court,Three Hundred Twenty-fourth District Court
en-US,US State Courts,1595,Court of first instance,Texas,District Court,325th District Court,Three Hundred Twenty-fifth District Court
en-US,US State Courts,1596,Court of first instance,Texas,District Court,326th District Court,Three Hundred Twenty-sixth District Court
en-US,US State Courts,1597,Court of first instance,Texas,District Court,327th District Court,Three Hundred Twenty-seventh District Court
en-US,US State Courts,1598,Court of first instance,Texas,District Court,328th District Court,Three Hundred Twenty-eighth District Court
en-US,US State Courts,1599,Court of first instance,Texas,District Court,329th District Court,Three Hundred Twenty-ninth District Court
en-US,US State Courts,1600,Court of first instance,Texas,District Court,330th District Court,Three Hundred Thirtieth District Court
en-US,US State Courts,1601,Court of first instance,Texas,District Court,331st District Court,Three Hundred Thirty-first District Court
en-US,US State Courts,1602,Court of first instance,Texas,District Court,332nd District Court,Three Hundred Thirty-second District Court
en-US,US State Courts,1603,Court of first instance,Texas,District Court,333rd District Court,Three Hundred Thirty-third District Court
en-US,US State Courts,1604,Court of first instance,Texas,District Court,334th District Court,Three Hundred Thirty-fourth District Court
en-US,US State Courts,1605,Court of first instance,Texas,District Court,335th District Court,Three Hundred Thirty-fifth District Court
en-US,US State Courts,1606,Court of first instance,Texas,District Court,336th District Court,Three Hundred Thirty-sixth District Court
en-US,US State Courts,1607,Court of first instance,Texas,District Court,337th District Court,Three Hundred Thirty-seventh District Court
en-US,US State Courts,1608,Court of first instance,Texas,District Court,338th District Court,Three Hundred Thirty-eighth District Court
en-US,US State Courts,1609,Court of first instance,Texas,District Court,339th District Court,Three Hundred Thirty-ninth District Court
en-US,US State Courts,1610,Court of first instance,Texas,District Court,340th District Court,Three Hundred Fortieth District Court
en-US,US State Courts,1611,Court of first instance,Texas,District Court,341st District Court,Three Hundred Forty-first District Court
en-US,US State Courts,1612,Court of first instance,Texas,District Court,342nd District Court,Three Hundred Forty-second District Court
en-US,US State Courts,1613,Court of first instance,Texas,District Court,343rd District Court,Three Hundred Forty-third District Court
en-US,US State Courts,1614,Court of first instance,Texas,District Court,344th District Court,Three Hundred Forty-fourth District Court
en-US,US State Courts,1615,Court of first instance,Texas,District Court,345th District Court,Three Hundred Forty-fifth District Court
en-US,US State Courts,1616,Court of first instance,Texas,District Court,346th District Court,Three Hundred Forty-sixth District Court
en-US,US State Courts,1617,Court of first instance,Texas,District Court,347th District Court,Three Hundred Forty-seventh District Court
en-US,US State Courts,1618,Court of first instance,Texas,District Court,348th District Court,Three Hundred Forty-eighth District Court
en-US,US State Courts,1619,Court of first instance,Texas,District Court,349th District Court,Three Hundred Forty-ninth District Court
en-US,US State Courts,1620,Court of first instance,Texas,District Court,350th District Court,Three Hundred Fiftieth District Court
en-US,US State Courts,1621,Court of first instance,Texas,District Court,351st District Court,Three Hundred Fifty-first District Court
en-US,US State Courts,1622,Court of first instance,Texas,District Court,352nd District Court,Three Hundred Fifty-second District Court
en-US,US State Courts,1623,Court of first instance,Texas,District Court,353rd District Court,Three Hundred Fifty-third District Court
en-US,US State Courts,1624,Court of first instance,Texas,District Court,354th District Court,Three Hundred Fifty-fourth District Court
en-US,US State Courts,1625,Court of first instance,Texas,District Court,355th District Court,Three Hundred Fifty-fifth District Court
en-US,US State Courts,1626,Court of first instance,Texas,District Court,356th District Court,Three Hundred Fifty-sixth District Court
en-US,US State Courts,1627,Court of first instance,Texas,District Court,357th District Court,Three Hundred Fifty-seventh District Court
en-US,US State Courts,1628,Court of first instance,Texas,District Court,358th District Court,Three Hundred Fifty-eighth District Court
en-US,US State Courts,1629,Court of first instance,Texas,District Court,359th District Court,Three Hundred Fifty-ninth District Court
en-US,US State Courts,1630,Court of first instance,Texas,District Court,360th District Court,Three Hundred Sixtieth District Court
en-US,US State Courts,1631,Court of first instance,Texas,District Court,361st District Court,Three Hundred Sixty-first District Court
en-US,US State Courts,1632,Court of first instance,Texas,District Court,362nd District Court,Three Hundred Sixty-second District Court
en-US,US State Courts,1633,Court of first instance,Texas,District Court,363rd District Court,Three Hundred Sixty-third District Court
en-US,US State Courts,1634,Court of first instance,Texas,District Court,364th District Court,Three Hundred Sixty-fourth District Court
en-US,US State Courts,1635,Court of first instance,Texas,District Court,365th District Court,Three Hundred Sixty-fifth District Court
en-US,US State Courts,1636,Court of first instance,Texas,District Court,366th District Court,Three Hundred Sixty-sixth District Court
en-US,US State Courts,1637,Court of first instance,Texas,District Court,367th District Court,Three Hundred Sixty-seventh District Court
en-US,US State Courts,1638,Court of first instance,Texas,District Court,368th District Court,Three Hundred Sixty-eighth District Court
en-US,US State Courts,1639,Court of first instance,Texas,District Court,369th District Court,Three Hundred Sixty-ninth District Court
en-US,US State Courts,1640,Court of first instance,Texas,District Court,370th District Court,Three Hundred Seventieth District Court
en-US,US State Courts,1641,Court of first instance,Texas,District Court,371st District Court,Three Hundred Seventy-first District Court
en-US,US State Courts,1642,Court of first instance,Texas,District Court,372nd District Court,Three Hundred Seventy-second District Court
en-US,US State Courts,1643,Court of first instance,Texas,District Court,377th District Court,Three Hundred Seventy-seventh District Court
en-US,US State Courts,1644,Court of first instance,Texas,District Court,378th District Court,Three Hundred Seventy-eighth District Court
en-US,US State Courts,1645,Court of first instance,Texas,District Court,379th District Court,Three Hundred Seventy-ninth District Court
en-US,US State Courts,1646,Court of first instance,Texas,District Court,380th District Court,Three Hundred Eightieth District Court
en-US,US State Courts,1647,Court of first instance,Texas,District Court,381st District Court,Three Hundred Eighty-first District Court
en-US,US State Courts,1648,Court of first instance,Texas,District Court,382nd District Court,Three Hundred Eighty-second District Court
en-US,US State Courts,1649,Court of first instance,Texas,District Court,383rd District Court,Three Hundred Eighty-third District Court
en-US,US State Courts,1650,Court of first instance,Texas,District Court,384th District Court,Three Hundred Eighty-fourth District Court
en-US,US State Courts,1651,Court of first instance,Texas,District Court,385th District Court,Three Hundred Eighty-fifth District Court
en-US,US State Courts,1652,Court of first instance,Texas,District Court,386th District Court,Three Hundred Eighty-sixth District Court
en-US,US State Courts,1653,Court of first instance,Texas,District Court,387th District Court,Three Hundred Eighty-seventh District Court
en-US,US State Courts,1654,Court of first instance,Texas,District Court,388th District Court,Three Hundred Eighty-eighth District Court
en-US,US State Courts,1655,Court of first instance,Texas,District Court,389th District Court,Three Hundred Eighty-ninth District Court
en-US,US State Courts,1656,Court of first instance,Texas,District Court,390th District Court,Three Hundred Ninetieth District Court
en-US,US State Courts,1657,Court of first instance,Texas,District Court,391st District Court,Three Hundred Ninety-first District Court
en-US,US State Courts,1658,Court of first instance,Texas,District Court,392nd District Court,Three Hundred Ninety-second District Court
en-US,US State Courts,1659,Court of first instance,Texas,District Court,393rd District Court,Three Hundred Ninety-third District Court
en-US,US State Courts,1660,Court of first instance,Texas,District Court,394th District Court,Three Hundred Ninety-fourth District Court
en-US,US State Courts,1661,Court of first instance,Texas,District Court,395th District Court,Three Hundred Ninety-fifth District Court
en-US,US State Courts,1662,Court of first instance,Texas,District Court,396th District Court,Three Hundred Ninety-sixth District Court
en-US,US State Courts,1663,Court of first instance,Texas,District Court,397th District Court,Three Hundred Ninety-seventh District Court
en-US,US State Courts,1664,Court of first instance,Texas,District Court,398th District Court,Three Hundred Ninety-eighth District Court
en-US,US State Courts,1665,Court of first instance,Texas,District Court,399th District Court,Three Hundred Ninety-ninth District Court
en-US,US State Courts,1666,Court of first instance,Texas,District Court,400th District Court,Four Hundredth District Court
en-US,US State Courts,1667,Court of first instance,Texas,District Court,401st District Court,Four Hundred First District Court
en-US,US State Courts,1668,Court of first instance,Texas,District Court,402nd District Court,Four Hundred Second District Court
en-US,US State Courts,1669,Court of first instance,Texas,District Court,403rd District Court,Four Hundred Third District Court
en-US,US State Courts,1670,Court of first instance,Texas,District Court,404th District Court,Four Hundred Fourth District Court
en-US,US State Courts,1671,Court of first instance,Texas,District Court,405th District Court,Four Hundred Fifth District Court
en-US,US State Courts,1672,Court of first instance,Texas,District Court,406th District Court,Four Hundred Sixth District Court
en-US,US State Courts,1673,Court of first instance,Texas,District Court,407th District Court,Four Hundred Seventh District Court
en-US,US State Courts,1674,Court of first instance,Texas,District Court,408th District Court,Four Hundred Eighth District Court
en-US,US State Courts,1675,Court of first instance,Texas,District Court,409th District Court,Four Hundred Ninth District Court
en-US,US State Courts,1676,Court of first instance,Texas,District Court,410th District Court,Four Hundred Tenth District Court
en-US,US State Courts,1677,Court of first instance,Texas,District Court,411th District Court,Four Hundred Eleventh District Court
en-US,US State Courts,1678,Court of first instance,Texas,District Court,412th District Court,Four Hundred Twelfth District Court
en-US,US State Courts,1679,Court of first instance,Texas,District Court,413th District Court,Four Hundred Thirteenth District Court
en-US,US State Courts,1680,Court of first instance,Texas,District Court,414th District Court,Four Hundred Fourteenth District Court
en-US,US State Courts,1681,Court of first instance,Texas,District Court,415th District Court,Four Hundred Fifteenth District Court
en-US,US State Courts,1682,Court of first instance,Texas,District Court,416th District Court,Four Hundred Sixteenth District Court
en-US,US State Courts,1683,Court of first instance,Texas,District Court,417th District Court,Four Hundred Seventeenth District Court
en-US,US State Courts,1684,Court of first instance,Texas,District Court,418th District Court,Four Hundred Eighteenth District Court
en-US,US State Courts,1685,Court of first instance,Texas,District Court,419th District Court,Four Hundred Nineteenth District Court
en-US,US State Courts,1686,Court of first instance,Texas,District Court,420th District Court,Four Hundred Twentieth District Court
en-US,US State Courts,1687,Court of first instance,Texas,District Court,421st District Court,Four Hundred Twenty-first District Court
en-US,US State Courts,1688,Court of first instance,Texas,District Court,422nd District Court,Four Hundred Twenty-second District Court
en-US,US State Courts,1689,Court of first instance,Texas,District Court,423rd District Court,Four Hundred Twenty-third District Court
en-US,US State Courts,1690,Court of first instance,Texas,District Court,424th District Court,Four Hundred Twenty-fourth District Court
en-US,US State Courts,1691,Court of first instance,Texas,District Court,425th District Court,Four Hundred Twenty-fifth District Court
en-US,US State Courts,1692,Court of first instance,Texas,District Court,426th District Court,Four Hundred Twenty-sixth District Court
en-US,US State Courts,1693,Court of first instance,Texas,District Court,427th District Court,Four Hundred Twenty-seventh District Court
en-US,US State Courts,1694,Court of first instance,Texas,District Court,428th District Court,Four Hundred Twenty-eighth District Court
en-US,US State Courts,1695,Court of first instance,Texas,District Court,429th District Court,Four Hundred Twenty-ninth District Court
en-US,US State Courts,1696,Court of first instance,Texas,District Court,430th District Court,Four Hundred Thirtieth District Court
en-US,US State Courts,1697,Court of first instance,Texas,District Court,431st District Court,Four Hundred Thirty-first District Court
en-US,US State Courts,1698,Court of first instance,Texas,District Court,432nd District Court,Four Hundred Thirty-second District Court
en-US,US State Courts,1699,Court of first instance,Texas,District Court,433rd District Court,Four Hundred Thirty-third District Court
en-US,US State Courts,1700,Court of first instance,Texas,District Court,434th District Court,Four Hundred Thirty-fourth District Court
en-US,US State Courts,1701,Court of first instance,Texas,District Court,435th District Court,Four Hundred Thirty-fifth District Court
en-US,US State Courts,1702,Court of first instance,Texas,District Court,436th District Court,Four Hundred Thirty-sixth District Court
en-US,US State Courts,1703,Court of first instance,Texas,District Court,437th District Court,Four Hundred Thirty-seventh District Court
en-US,US State Courts,1704,Court of first instance,Texas,District Court,438th District Court,Four Hundred Thirty-eighth District Court
en-US,US State Courts,1705,Court of first instance,Texas,District Court,439th District Court,Four Hundred Thirty-ninth District Court
en-US,US State Courts,1706,Court of first instance,Texas,District Court,441st District Court,Four Hundred Forty-first District Court
en-US,US State Courts,1707,Court of first instance,Texas,District Court,444th District Court,Four Hundred Forty-fourth District Court
en-US,US State Courts,1708,Court of first instance,Texas,District Court,445th District Court,Four Hundred Forty-fifth District Court
en-US,US State Courts,1709,Court of first instance,Texas,District Court,448th District Court,Four Hundred Forty-eighth District Court
en-US,US State Courts,1710,Court of first instance,Texas,District Court,449th District Court,Four Hundred Forty-ninth District Court
en-US,US State Courts,1711,Court of first instance,Texas,District Court,452nd District Court,Four Hundred Fifty-second District Court
en-US,US State Courts,1712,Court of first instance,Texas,District Court,506th District Court,Five Hundred Sixth District Court
en-US,US State Courts,1713,Court of first instance,Texas,District Court,1A District Court,First A District Court
en-US,US State Courts,1714,Court of first instance,Texas,District Court,2nd 25th District Court,Second Twenty-fifth District Court
en-US,US State Courts,1715,Court of first instance,Texas,District Court,Dallas Criminal District Court,
en-US,US State Courts,1716,Court of first instance,Texas,District Court,Dallas Criminal District Court No. 2,Dallas Criminal District Court Number Two
en-US,US State Courts,1717,Court of first instance,Texas,District Court,Dallas Criminal District Court No. 3,Dallas Criminal District Court Number Three
en-US,US State Courts,1718,Court of first instance,Texas,District Court,Dallas Criminal District Court No. 4,Dallas Criminal District Court Number Four
en-US,US State Courts,1719,Court of first instance,Texas,District Court,Dallas Criminal District Court No. 5,Dallas Criminal District Court Number Five
en-US,US State Courts,1720,Court of first instance,Texas,District Court,Dallas Criminal District Court No. 6,Dallas Criminal District Court Number Six
en-US,US State Courts,1721,Court of first instance,Texas,District Court,Dallas Criminal District Court No. 7,Dallas Criminal District Court Number Seven
en-US,US State Courts,1722,Court of first instance,Texas,District Court,El Paso Criminal District Court No. 1,El Paso Criminal District Court Number One
en-US,US State Courts,1723,Court of first instance,Texas,District Court,Jefferson Criminal District Court,
en-US,US State Courts,1724,Court of first instance,Texas,District Court,Tarrant Criminal District Court No. 1,Tarrant Criminal District Court Number One
en-US,US State Courts,1725,Court of first instance,Texas,District Court,Tarrant Criminal District Court No. 2,Tarrant Criminal District Court Number Two
en-US,US State Courts,1726,Court of first instance,Texas,District Court,Tarrant Criminal District Court No. 3,Tarrant Criminal District Court Number Three
en-US,US State Courts,1727,Court of first instance,Texas,District Court,Tarrant Criminal District Court No. 4,Tarrant Criminal District Court Number Four
en-US,US State Courts,1728,Court of last resort,Texas,Supreme Court,Supreme Court of Texas,
en-US,US State Courts,1729,Court of first instance,U.S. Virgin Islands,Superior Court,Virgin Islands Superior Court,
en-US,US State Courts,1730,Court of last resort,U.S. Virgin Islands,Supreme Court,Supreme Court of the Virgin Islands,
en-US,US State Courts,1731,Intermediate appellate court,Utah,Appellate Court,Utah Court of Appeals,
en-US,US State Courts,1732,Court of first instance,Utah,District Court,First Judicial District,1st Judicial District
en-US,US State Courts,1733,Court of first instance,Utah,District Court,Second Judicial District,2nd Judicial District
en-US,US State Courts,1734,Court of first instance,Utah,District Court,Third Judicial District,3rd Judicial District
en-US,US State Courts,1735,Court of first instance,Utah,District Court,Fourth Judicial District,4th Judicial District
en-US,US State Courts,1736,Court of first instance,Utah,District Court,Fifth Judicial District,5th Judicial District
en-US,US State Courts,1737,Court of first instance,Utah,District Court,Sixth Judicial District,6th Judicial District
en-US,US State Courts,1738,Court of first instance,Utah,District Court,Seventh Judicial District,7th Judicial District
en-US,US State Courts,1739,Court of first instance,Utah,District Court,Eighth Judicial District,8th Judicial District
en-US,US State Courts,1740,Court of last resort,Utah,Supreme Court,Utah Supreme Court,
en-US,US State Courts,1741,Court of first instance,Vermont,Superior Court,Addison County Superior Court,
en-US,US State Courts,1742,Court of first instance,Vermont,Superior Court,Bennington County Superior Court,
en-US,US State Courts,1743,Court of first instance,Vermont,Superior Court,Caledonia County Superior Court,
en-US,US State Courts,1744,Court of first instance,Vermont,Superior Court,Chittenden County Superior Court,
en-US,US State Courts,1745,Court of first instance,Vermont,Superior Court,Essex County Superior Court,
en-US,US State Courts,1746,Court of first instance,Vermont,Superior Court,Franklin County Superior Court,
en-US,US State Courts,1747,Court of first instance,Vermont,Superior Court,Grand Isle County Superior Court,
en-US,US State Courts,1748,Court of first instance,Vermont,Superior Court,Lamoille County Superior Court,
en-US,US State Courts,1749,Court of first instance,Vermont,Superior Court,Orange County Superior Court,
en-US,US State Courts,1750,Court of first instance,Vermont,Superior Court,Orleans County Superior Court,
en-US,US State Courts,1751,Court of first instance,Vermont,Superior Court,Rutland County Superior Court,
en-US,US State Courts,1752,Court of first instance,Vermont,Superior Court,Washington County Superior Court,
en-US,US State Courts,1753,Court of first instance,Vermont,Superior Court,Windham County Superior Court,
en-US,US State Courts,1754,Court of first instance,Vermont,Superior Court,Windsor County Superior Court,
en-US,US State Courts,1755,Court of last resort,Vermont,Supreme Court,Vermont Supreme Court,
en-US,US State Courts,1756,Court of first instance,Virginia,Circuit Court,1st Judicial Circuit,First Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1757,Court of first instance,Virginia,Circuit Court,2nd Judicial Circuit,Second Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1758,Court of first instance,Virginia,Circuit Court,3rd Judicial Circuit,Third Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1759,Court of first instance,Virginia,Circuit Court,4th Judicial Circuit,Fourth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1760,Court of first instance,Virginia,Circuit Court,5th Judicial Circuit,Fifth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1761,Court of first instance,Virginia,Circuit Court,6th Judicial Circuit,Sixth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1762,Court of first instance,Virginia,Circuit Court,7th Judicial Circuit,Seventh Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1763,Court of first instance,Virginia,Circuit Court,8th Judicial Circuit,Eighth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1764,Court of first instance,Virginia,Circuit Court,9th Judicial Circuit,Ninth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1765,Court of first instance,Virginia,Circuit Court,10th Judicial Circuit,Tenth Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1766,Court of first instance,Virginia,Circuit Court,11th Judicial Circuit,Eleventh Judicial Circuit; Virginia Circuit Court
en-US,US State Courts,1767,Court of first instance,Virginia,Circuit Court,12th Judicial Circuit,Twelfth Judicial Circuit; Virginia Circuit Court
